service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
258572,1,1,1,1,1,0,0,20250303,20250605
258573,1,1,1,1,1,0,0,20250303,20250605
258574,1,1,1,1,1,0,0,20250303,20250605
258589,0,0,0,0,0,1,0,20250101,20321231
258592,1,1,1,1,1,1,0,20250101,20321231
258593,1,1,1,1,1,0,0,20250101,20321231
258594,1,1,1,1,1,0,0,20250101,20321231
258595,1,1,1,1,1,1,0,20250101,20321231
258596,1,1,1,1,1,0,0,20250101,20321231
258597,1,1,1,1,1,0,0,20250101,20321231
258598,0,0,0,0,0,1,0,20250101,20321231
258599,1,1,1,1,1,0,0,20250303,20250605
258600,1,1,1,1,1,0,0,20250303,20250605
258601,1,1,1,1,1,0,0,20250303,20250605
258602,1,1,1,1,1,0,0,20250303,20250605
258603,1,1,1,1,1,0,0,20250303,20250605
258604,1,1,1,1,1,0,0,20250303,20250605
258605,1,1,1,1,1,0,0,20250303,20250605
258606,1,1,1,1,1,0,0,20250101,20321231
258607,1,1,1,1,1,0,0,20250101,20321231
258608,1,1,1,1,1,1,1,20250101,20300331
258609,1,1,1,1,1,0,0,20250101,20321231
258610,1,1,1,1,1,1,1,20250106,20290930
258611,1,1,1,1,1,0,0,20250106,20290930
258612,1,1,1,1,1,1,1,20250106,20290930
258618,1,1,1,1,1,0,0,20250101,20321231
258619,1,1,1,1,1,0,0,20250106,20250531
258620,1,1,1,1,1,0,0,20250106,20250531
258621,1,1,1,1,1,0,0,20250106,20250531
258622,1,1,1,1,1,0,0,20250106,20250531
258630,0,1,0,1,0,0,0,20250101,20321231
258631,0,1,0,1,0,0,0,20250101,20321231
258632,0,0,1,0,0,0,0,20250101,20321231
258634,1,1,1,1,1,0,0,20250101,20321231
258636,1,1,1,1,1,0,0,20250101,20321231
258637,1,1,1,1,1,0,0,20250101,20321231
258638,0,0,0,0,1,0,0,20250101,20321231
258639,0,0,0,0,0,0,1,20250101,20321231
258640,0,0,0,0,1,0,0,20250101,20321231
258641,0,0,0,0,0,0,1,20250101,20321231
258642,1,1,1,1,1,0,0,20250101,20321231
258643,1,0,1,0,1,0,0,20250101,20321231
258644,1,0,1,0,1,0,0,20250101,20321231
258645,1,1,1,1,1,0,0,20250101,20321231
258647,1,1,1,1,1,0,0,20250101,20321231
258655,0,0,0,0,0,1,0,20250106,20250531
258656,0,0,0,0,0,1,0,20250106,20250531
258657,0,0,0,0,0,1,0,20250106,20250531
258658,0,0,0,0,0,1,0,20250106,20250531
258659,0,0,0,0,0,1,0,20250106,20250531
258660,0,0,0,0,0,1,0,20250106,20250531
258661,0,0,0,0,0,1,0,20250106,20250531
258673,0,0,0,0,0,1,0,20250106,20250531
258674,0,0,0,0,0,1,0,20250106,20250531
258675,0,0,0,0,0,1,0,20250106,20250531
258676,0,0,0,0,0,1,0,20250106,20250531
258677,0,0,0,0,0,1,0,20250106,20250531
258678,0,0,0,0,0,1,0,20250106,20250531
258679,0,0,0,0,0,1,0,20250106,20250531
258680,0,0,0,0,0,1,0,20250106,20250531
258681,0,0,0,0,0,1,0,20250106,20250531
258682,0,0,0,0,0,1,0,20250106,20250531
258683,0,0,0,0,0,1,0,20250106,20250531
258688,1,1,1,1,1,0,0,20250101,20321231
258689,0,0,1,0,0,0,0,20250101,20321231
258693,1,1,1,1,1,0,0,20250101,20321231
258694,1,1,1,1,1,0,0,20250101,20321231
258696,0,1,0,1,0,0,0,20250101,20321231
258697,1,0,1,0,1,0,0,20250101,20321231
258699,1,1,1,1,1,0,0,20250101,20321231
258701,1,1,1,1,1,0,0,20250101,20321231
258703,1,1,1,1,1,0,0,20250101,20321231
258704,0,1,0,0,1,0,0,20250101,20321231
258706,1,1,1,1,1,0,0,20250101,20321231
258707,1,1,1,1,1,0,0,20250101,20321231
258708,0,1,0,0,1,0,0,20250101,20321231
258710,1,1,1,1,1,0,0,20250101,20321231
258711,1,1,1,1,1,1,1,20250101,20321231
258712,1,1,1,1,1,0,0,20250101,20321231
258713,1,1,1,1,1,0,0,20250101,20321231
258714,1,1,1,1,1,0,0,20250101,20321231
258715,1,1,1,1,1,1,1,20250101,20321231
258716,0,1,0,0,0,0,0,20250101,20321231
258717,1,1,1,1,1,1,1,20250101,20321231
258719,1,1,1,1,1,1,0,20250101,20321231
258721,1,1,1,1,1,0,0,20250101,20321231
258723,1,1,1,1,1,1,0,20250101,20321231
258727,0,1,0,0,0,0,0,20250101,20321231
258728,1,1,1,1,1,0,0,20250101,20321231
258729,1,1,1,1,1,0,0,20250101,20321231
258731,1,1,1,1,1,0,0,20250101,20321231
258732,1,1,1,1,1,0,0,20250101,20321231
258734,1,1,1,1,0,1,1,20250101,20321231
258735,1,1,1,1,1,0,0,20250101,20321231
258736,1,1,1,1,1,0,0,20250101,20321231
258737,0,0,0,0,0,1,0,20250101,20321231
258744,0,0,0,0,0,0,1,20250101,20321231
258745,0,0,0,0,0,1,0,20250101,20321231
258751,1,1,1,1,1,0,0,20250101,20321231
258753,0,0,0,0,1,0,0,20250101,20321231
258754,1,1,1,1,1,0,0,20250101,20321231
258757,1,1,1,1,1,0,0,20250101,20321231
258758,1,1,1,1,1,0,0,20250101,20321231
258759,0,1,0,1,0,0,0,20250101,20321231
258760,1,0,1,0,1,0,0,20250101,20321231
258761,1,1,1,1,1,0,0,20250101,20321231
258762,1,1,1,1,1,0,0,20250101,20321231
258763,1,1,1,1,1,0,0,20250101,20321231
258764,1,1,1,1,1,0,0,20250101,20321231
258765,1,1,1,1,1,0,1,20250101,20321231
258766,1,1,1,1,1,1,1,20250101,20321231
258767,1,1,1,1,1,1,1,20250101,20321231
258769,1,1,1,1,1,0,0,20250101,20321231
258770,1,1,1,1,1,0,0,20250101,20321231
258771,1,1,1,1,1,0,1,20250101,20321231
258772,1,1,1,1,1,1,1,20250101,20321231
258773,0,0,0,0,0,1,1,20250101,20321231
258774,1,1,1,1,1,0,0,20250101,20321231
258775,1,1,1,1,1,0,0,20250101,20321231
258776,1,1,1,1,1,0,0,20250101,20321231
258777,1,1,0,1,1,0,0,20250101,20321231
258779,0,0,1,0,0,0,0,20250101,20321231
258780,0,0,1,0,0,0,0,20250101,20321231
258781,1,1,0,1,1,0,0,20250101,20321231
258783,0,0,1,0,0,0,0,20250101,20321231
258784,1,1,1,1,1,0,0,20250101,20321231
258785,1,1,1,1,1,0,0,20250101,20321231
258786,1,1,1,1,1,1,0,20250101,20321231
258787,1,1,1,1,1,1,0,20250101,20321231
258788,1,1,1,1,1,0,0,20250101,20321231
258789,1,1,1,1,1,0,0,20250101,20321231
258790,1,1,1,1,1,0,0,20250101,20321231
258791,1,1,1,1,1,0,0,20250101,20321231
258792,1,1,1,1,1,0,0,20250101,20321231
258793,1,1,1,1,1,0,0,20250101,20321231
258794,0,1,0,1,0,0,0,20250101,20321231
258795,0,0,0,0,0,1,0,20250101,20321231
258796,0,0,0,0,0,1,0,20250101,20321231
258798,1,1,1,1,1,0,0,20250101,20321231
258801,0,0,1,0,0,0,0,20250101,20321231
258802,0,0,0,0,0,0,1,20250101,20321231
258803,0,0,0,0,0,0,1,20250101,20321231
258805,0,0,0,0,1,0,0,20250101,20321231
258806,0,0,0,0,1,0,0,20250101,20321231
258807,1,1,1,1,1,0,0,20250101,20321231
258808,1,1,1,1,1,0,0,20250101,20321231
258809,1,1,1,1,1,0,0,20250101,20321231
258810,0,0,1,0,0,0,0,20250101,20321231
258811,1,1,1,1,1,0,0,20250101,20321231
258812,1,1,1,1,1,0,0,20250101,20321231
258813,1,1,1,1,1,0,0,20250101,20321231
258814,1,1,1,1,1,0,0,20250101,20321231
258815,1,1,1,1,1,0,0,20250101,20321231
258816,1,1,1,1,1,0,0,20250101,20321231
258817,1,1,1,1,1,0,0,20250101,20321231
258818,0,0,0,0,0,1,1,20250101,20321231
258819,1,1,1,1,1,0,0,20250101,20321231
258820,1,1,1,1,1,0,0,20250101,20321231
258821,1,1,1,1,1,1,1,20250101,20321231
258822,1,1,1,1,1,0,0,20250101,20321231
258823,1,1,1,1,1,0,0,20250101,20321231
258824,0,1,0,0,1,0,0,20250101,20321231
258825,0,1,0,0,1,0,0,20250101,20321231
258826,1,1,1,1,1,0,0,20250101,20321231
258827,1,1,1,1,1,0,0,20250101,20321231
258828,0,0,0,0,0,1,0,20250201,20250609
258829,0,0,0,0,0,1,0,20250201,20250609
258830,0,0,0,0,0,1,0,20250201,20250609
258831,0,0,0,0,0,0,1,20250201,20250609
258832,0,0,0,0,0,0,1,20250201,20250609
258833,0,0,0,0,0,0,1,20250201,20250609
258840,1,1,1,1,1,0,0,20250106,20250531
258841,1,1,1,1,1,0,0,20250106,20250531
258842,1,1,1,1,1,0,0,20250106,20250531
258843,1,1,1,1,1,0,0,20250106,20250531
258844,1,1,1,1,1,0,0,20250106,20250531
258845,1,1,1,1,1,0,0,20250106,20250531
258846,1,1,1,1,1,0,0,20250106,20250531
258854,1,1,1,1,1,0,0,20250201,20300930
258871,0,0,0,0,0,1,0,20250106,20250531
258872,0,0,0,0,0,1,0,20250106,20250531
258873,0,0,0,0,0,1,0,20250106,20250531
258874,0,0,0,0,0,1,0,20250106,20250531
258875,0,0,0,0,0,1,0,20250106,20250531
258876,0,0,0,0,0,1,0,20250106,20250531
258877,0,0,0,0,0,1,0,20250106,20250531
258878,0,0,0,0,0,1,0,20250106,20250531
258879,0,0,0,0,0,1,0,20250106,20250531
258880,0,0,0,0,0,1,0,20250106,20250531
258881,0,0,0,0,0,1,0,20250106,20250531
258890,0,0,0,0,0,1,0,20250106,20250531
258891,0,0,0,0,0,1,0,20250106,20250531
258892,0,0,0,0,0,1,0,20250106,20250531
258893,0,0,0,0,0,1,0,20250106,20250531
258895,1,1,1,1,1,1,1,20250201,20250612
258896,1,1,1,1,1,1,1,20250201,20250612
258897,1,1,1,1,1,0,0,20250201,20250612
258901,1,1,1,1,1,0,0,20250101,20260529
258902,1,1,1,1,1,0,0,20250201,20250531
258903,0,1,0,1,0,0,0,20250201,20250531
258904,1,0,1,0,1,0,0,20250201,20250531
258905,1,1,1,1,1,0,0,20250201,20280930
258906,0,0,0,0,0,1,1,20250201,20280930
258914,1,1,1,1,1,0,0,20241021,20250531
258915,1,1,1,1,1,0,0,20241021,20250531
258916,1,1,1,1,1,0,0,20241021,20250531
258917,1,1,1,1,1,0,0,20241021,20250531
258918,1,1,1,1,1,0,0,20241021,20250531
258919,1,1,1,1,1,0,0,20241021,20250531
258920,1,1,1,1,1,0,0,20241021,20250531
258921,1,1,1,1,1,0,0,20241021,20250531
258922,1,1,1,1,1,0,0,20241021,20250531
258923,1,1,1,1,1,0,0,20241021,20250531
258924,1,1,1,1,1,0,0,20241021,20250531
258925,1,1,1,1,1,0,0,20241021,20250531
258926,1,1,1,1,1,0,0,20241021,20250531
258927,1,1,1,1,1,0,0,20241021,20250531
258928,1,1,1,1,1,0,0,20241021,20250531
258929,1,1,1,1,1,0,0,20241021,20250531
258930,1,1,1,1,1,0,0,20241021,20250531
258931,1,1,1,1,1,0,0,20250201,20250606
258946,1,1,1,1,1,1,1,20250201,20250531
258955,1,1,1,1,1,0,0,20250201,20250531
258956,1,1,1,1,1,0,0,20250201,20250531
258957,1,1,1,1,1,0,0,20250201,20250531
258958,1,1,1,1,1,0,0,20250201,20250531
258959,1,1,1,1,1,0,0,20250201,20250531
258960,1,1,1,1,1,0,0,20250201,20250531
258961,1,1,1,1,1,0,0,20250201,20250531
258963,1,1,1,1,1,0,0,20250401,20250608
258964,1,1,1,1,1,0,0,20250401,20250608
258965,1,1,1,1,1,0,0,20250401,20250608
258966,1,1,1,1,1,0,0,20250401,20250608
258968,1,1,1,1,1,0,0,20250301,20300930
259001,0,0,0,0,0,1,1,20250303,20260529
259002,0,0,0,0,0,1,1,20250303,20260529
259013,1,1,1,1,1,1,1,20250127,20251014
259014,1,1,1,1,1,1,1,20250127,20251014
259028,0,0,0,0,1,0,0,20241206,20250608
259029,1,1,1,1,1,0,0,20250201,20250531
259073,1,1,1,1,1,0,0,20250201,20300930
259074,1,1,1,1,1,0,1,20250201,20300930
259078,1,1,1,1,1,1,1,20250201,20300930
259095,1,1,1,1,1,1,1,20250201,20290630
259138,1,1,1,1,1,0,0,20250201,20280930
259139,1,1,1,1,1,0,0,20250201,20280930
259249,1,1,1,1,1,0,0,20250203,20260529
259250,1,1,1,1,1,0,0,20250203,20260529
259251,0,0,0,0,0,1,1,20250203,20260529
259252,1,1,1,1,1,0,0,20250201,20250531
259253,1,1,1,1,1,0,0,20250201,20250531
259254,1,1,1,1,1,0,0,20250201,20250531
259255,1,1,1,1,1,0,0,20250201,20250531
259256,1,1,1,1,1,0,0,20250201,20250531
259257,1,1,1,1,1,0,0,20250201,20250531
259258,1,1,1,1,1,0,0,20250201,20250531
259259,1,1,1,1,1,0,0,20250201,20250531
259260,1,1,1,1,1,0,0,20250201,20250531
259271,1,1,1,1,1,1,1,20250201,20280930
259272,1,1,1,1,1,0,0,20250201,20280930
259295,1,1,1,1,1,1,1,20250201,20280930
259296,1,1,1,1,1,1,1,20250201,20280930
259298,1,1,1,1,1,1,1,20250201,20280930
259299,1,1,1,1,1,1,1,20250201,20280930
259300,1,1,1,1,1,1,1,20250201,20280930
259301,1,1,1,1,1,1,1,20250201,20280930
259302,1,1,1,1,1,0,0,20250201,20280930
259303,1,1,1,1,1,0,0,20250201,20280930
259304,0,0,0,0,0,1,1,20250201,20280930
259580,1,1,1,1,1,0,0,20250201,20250531
259581,1,1,1,1,1,0,0,20250201,20250531
259582,1,1,1,1,1,0,0,20250201,20250531
259583,1,1,1,1,1,0,0,20250201,20250531
259584,1,1,1,1,1,0,0,20250201,20250531
259585,1,1,1,1,1,0,0,20250201,20250531
259586,1,1,1,1,1,0,0,20250201,20250531
259587,1,1,1,1,1,0,0,20250201,20250531
259588,1,1,1,1,1,0,0,20250201,20250531
259589,1,1,1,1,1,0,0,20250201,20250531
259612,1,1,1,1,1,0,0,20250201,20250531
259613,1,1,1,1,1,0,0,20250201,20250531
259614,1,1,1,1,1,0,0,20250201,20250531
259615,1,1,1,1,1,0,0,20250201,20250531
259616,1,1,1,1,1,0,0,20250201,20250531
259617,1,1,1,1,1,0,0,20250201,20250531
259618,1,1,1,1,1,0,0,20250201,20250531
259619,1,1,1,1,1,0,0,20250201,20250531
259620,1,1,1,1,1,0,0,20250201,20250531
259621,1,1,1,1,1,0,0,20250201,20250531
259622,1,1,1,1,1,0,0,20250201,20250531
259652,0,0,0,0,0,0,1,20250201,20250531
259653,0,0,0,0,0,0,1,20250201,20250531
259654,0,0,0,0,0,0,1,20250201,20250531
259655,0,0,0,0,0,0,1,20250201,20250531
259656,0,0,0,0,0,0,1,20250201,20250531
259657,0,0,0,0,0,0,1,20250201,20250531
259702,1,1,1,1,1,0,0,20250120,20321231
259703,1,1,1,1,1,0,0,20250120,20321231
259707,1,1,1,1,1,0,0,20250120,20321231
259722,1,1,1,1,1,0,0,20250120,20250608
259723,1,1,1,1,1,0,0,20250120,20250608
259801,1,1,1,1,1,0,0,20250201,20260529
259802,0,0,0,0,0,1,0,20250201,20260529
259829,0,0,0,0,0,1,0,20250201,20250531
259830,0,0,0,0,0,1,0,20250201,20250531
259831,0,0,0,0,0,1,0,20250201,20250531
259832,0,0,0,0,0,1,0,20250201,20250531
259833,0,0,0,0,0,1,0,20250201,20250531
259834,0,0,0,0,0,1,0,20250201,20250531
259835,0,0,0,0,0,1,0,20250201,20250531
259836,0,0,0,0,0,1,0,20250201,20250531
259837,0,0,0,0,0,1,0,20250201,20260529
259838,0,0,0,0,0,1,0,20250201,20260529
259839,0,0,0,0,0,1,0,20250201,20260529
259840,0,0,0,0,0,1,0,20250201,20260529
259841,0,0,0,0,0,1,0,20250201,20260529
259842,0,0,0,0,0,1,0,20250201,20260529
259843,0,0,0,0,0,1,0,20250201,20260529
259844,0,0,0,0,0,1,0,20250201,20260529
259965,1,1,1,1,1,0,0,20250127,20300630
259966,1,1,1,1,1,1,1,20250127,20300630
259967,0,0,0,0,0,1,1,20250127,20300630
259968,0,0,0,0,0,1,1,20250127,20300630
260003,1,1,1,1,1,0,0,20250127,20300630
260015,1,1,1,1,1,0,0,20250127,20300630
260069,1,1,1,1,1,0,0,20250301,20300930
260096,1,1,1,1,1,0,0,20250201,20300731
260097,0,0,0,0,0,1,1,20250201,20300731
260098,1,1,1,1,1,0,0,20250201,20300731
260125,1,1,1,1,1,1,1,20250201,20290630
260137,0,0,0,0,0,1,1,20250127,20260529
260138,1,1,1,1,1,1,1,20250127,20260529
260139,1,1,1,1,1,1,1,20250127,20300331
260140,0,0,0,0,0,0,1,20250127,20260529
260143,1,1,1,1,1,0,0,20250127,20260529
260144,1,1,1,1,1,0,0,20250301,20300930
260146,1,1,1,1,1,1,0,20250127,20300331
260147,0,0,0,0,1,0,1,20250127,20300331
260148,1,1,1,1,1,0,0,20250127,20300331
260149,1,1,1,1,1,0,0,20250127,20300331
260150,1,1,1,1,1,0,0,20250127,20300331
260151,1,1,1,1,1,1,1,20250127,20300331
260160,1,1,1,1,1,1,1,20250301,20290630
260170,0,1,0,1,0,1,1,20250301,20290630
260171,0,1,0,1,0,1,1,20250301,20290630
260172,1,0,1,0,1,0,0,20250301,20290630
260173,1,0,1,0,1,0,0,20250301,20290630
260174,1,0,1,0,1,0,0,20250301,20300930
260187,0,0,0,0,1,0,0,20250201,20250605
260188,1,1,1,1,0,0,0,20250201,20250605
260189,0,0,0,0,1,0,0,20250201,20250605
260190,1,1,1,1,1,0,0,20250201,20250605
260191,1,1,1,1,1,0,0,20250201,20250605
260199,1,1,1,1,1,0,0,20241104,20250616
260200,1,1,1,1,1,0,0,20250201,20250605
260201,1,1,1,1,1,0,0,20250201,20250605
260202,1,1,1,1,1,0,0,20250201,20250605
260205,1,1,1,1,1,0,0,20250201,20250606
260222,0,1,1,1,1,0,0,20250301,20300930
260223,0,1,1,1,1,0,0,20250301,20300930
260243,0,0,0,0,0,1,1,20250401,20250608
260244,0,0,0,0,0,1,1,20250401,20250608
260250,0,0,0,0,0,1,1,20250501,20260529
260251,0,0,0,0,0,1,1,20250501,20260529
260260,0,0,0,0,0,1,1,20250501,20260529
260263,1,1,1,1,1,0,0,20250317,20250624
260264,0,0,0,0,0,1,1,20250317,20250624
260286,1,1,1,1,1,0,0,20250501,20260529
260287,1,1,1,1,1,0,0,20250501,20260529
260288,0,0,0,0,0,1,1,20250501,20260529
260290,0,0,0,0,0,1,1,20250501,20260529
260291,0,0,0,0,0,1,0,20241206,20250608
260305,1,1,1,1,1,0,0,20250317,20250624
260306,0,0,0,0,0,1,1,20250317,20250624
260307,1,1,1,1,1,0,0,20250317,20250624
260379,1,1,1,1,1,0,0,20250201,20250624
260380,1,1,1,1,1,0,0,20250201,20250624
260381,1,1,1,1,1,0,0,20250201,20250624
260382,0,0,0,0,0,1,1,20250201,20250624
260383,0,0,0,0,0,1,1,20250201,20250624
260404,0,0,0,0,0,1,1,20250201,20300630
260405,1,1,1,1,1,0,0,20250401,20250608
260406,1,1,1,1,1,0,0,20250401,20250608
260407,1,1,1,1,1,0,0,20250401,20250608
260408,1,1,1,1,1,0,0,20250201,20300630
260474,1,1,1,1,1,0,0,20250127,20300331
260524,0,0,0,0,0,0,1,20241104,20250616
260527,0,0,0,0,0,1,0,20240809,20250616
260529,0,0,0,0,1,0,0,20250401,20250608
260530,1,1,1,1,1,0,0,20250401,20260529
260531,1,1,1,1,1,0,0,20250401,20260529
260532,1,1,1,1,1,0,0,20250401,20260529
260533,1,1,1,1,1,0,0,20250401,20260529
260534,1,1,1,1,1,0,0,20250401,20260529
260535,1,1,1,1,1,0,0,20250401,20260529
260536,1,1,1,1,1,0,0,20250401,20260529
260537,1,1,1,1,1,0,0,20250401,20260529
260538,1,1,1,1,1,0,0,20250401,20260529
260539,1,1,1,1,1,0,0,20250401,20260529
260540,1,1,1,1,1,0,0,20250401,20260529
260541,1,1,1,1,1,0,0,20250401,20260529
260563,0,0,0,0,0,1,0,20250201,20250531
260564,0,0,0,0,0,1,1,20250201,20250531
260565,1,1,1,1,1,0,0,20250201,20250531
260566,1,1,1,1,1,1,1,20250201,20250531
260567,1,1,1,1,1,0,0,20250201,20250531
260568,1,1,1,1,1,0,0,20250201,20250531
260569,1,1,1,1,1,0,0,20250201,20300731
260570,1,1,1,1,1,0,0,20250201,20300731
260572,1,1,1,1,1,0,0,20250201,20250531
260573,1,1,1,1,1,0,0,20250201,20250531
260574,0,0,0,0,0,1,1,20250201,20250531
260597,1,1,1,1,1,0,0,20250331,20260529
260598,1,1,1,1,1,0,0,20250331,20260529
260599,1,1,1,1,1,0,0,20250331,20260529
260600,1,1,1,1,1,0,0,20250331,20260529
260607,1,1,1,1,1,0,0,20250331,20260529
260608,1,1,1,1,1,0,0,20250331,20260529
260609,1,1,1,1,1,0,0,20250331,20260529
260617,1,1,1,1,1,0,0,20250331,20260529
260618,1,1,1,1,1,0,0,20250331,20260529
260658,1,1,1,1,0,0,0,20250301,20250615
260671,1,1,1,1,1,0,0,20250301,20280930
260681,1,1,1,1,1,0,0,20250625,20260529
260682,1,1,1,1,1,0,0,20250625,20260529
260683,1,1,1,1,1,0,0,20250625,20260529
260692,1,1,1,1,1,1,1,20250303,20251214
260693,1,1,1,1,1,1,1,20250303,20251214
260694,1,1,1,1,1,1,1,20250303,20251214
260695,1,1,1,1,1,0,0,20250303,20251214
260696,1,1,1,1,1,1,1,20250303,20251214
260697,1,1,1,1,1,1,1,20250303,20251214
260698,1,1,1,1,1,1,1,20250303,20251214
260699,1,1,1,1,1,1,1,20250303,20251214
260700,1,1,1,1,1,1,1,20250303,20251214
260701,1,1,1,1,1,1,1,20250303,20251214
260702,1,1,1,1,1,1,1,20250303,20251214
260703,1,1,1,1,1,1,1,20250303,20251214
260704,1,1,1,1,1,1,1,20250303,20251214
260705,1,1,1,1,1,1,1,20250303,20251214
260706,1,1,1,1,1,0,0,20250303,20251214
260707,1,1,1,1,1,1,1,20250303,20251214
260708,1,1,1,1,1,1,1,20250303,20251214
260709,1,1,1,1,1,1,1,20250303,20251214
260710,1,1,1,1,1,1,1,20250303,20251214
260711,1,1,1,1,1,1,1,20250303,20251214
260712,1,1,1,1,1,1,1,20250303,20251214
260713,0,0,0,0,0,1,1,20250303,20251214
260714,1,1,1,1,1,1,1,20250303,20251214
260715,1,1,1,1,1,1,1,20250303,20251214
260716,1,1,1,1,1,1,1,20250303,20251214
260717,1,1,1,1,1,1,1,20250303,20251214
260718,1,1,1,1,1,1,1,20250303,20251214
260719,1,1,1,1,1,1,1,20250303,20251214
260720,1,1,1,1,1,1,1,20250303,20251214
260721,1,1,1,1,1,1,1,20250303,20251214
260722,1,1,1,1,1,1,1,20250303,20251214
260723,1,1,1,1,1,1,1,20250303,20251214
260724,1,1,1,1,1,1,1,20250303,20251214
260725,1,1,1,1,1,1,1,20250303,20251214
260726,1,1,1,1,1,0,0,20250203,20300331
260740,0,0,0,0,0,1,1,20250401,20250608
260741,0,0,0,0,0,1,1,20250401,20250608
260742,1,1,1,1,1,1,0,20250301,20280930
260743,0,0,0,0,0,1,1,20250401,20260529
260744,0,0,0,0,0,1,1,20250401,20260529
260745,0,0,0,0,0,1,1,20250401,20260529
260748,1,1,1,1,1,1,0,20250301,20280930
260794,1,1,1,1,1,0,0,20250301,20250531
260795,1,1,1,1,1,0,0,20250301,20250531
260796,1,1,1,1,1,0,0,20250301,20250531
260797,1,1,1,1,1,0,0,20250301,20250531
260798,1,1,1,1,1,0,0,20250301,20250531
260799,1,1,1,1,1,0,0,20250301,20250531
260899,1,1,1,1,1,0,0,20250205,20250930
260901,1,1,1,1,1,0,0,20250205,20250930
260932,1,1,1,1,1,1,0,20250301,20300930
260935,1,1,1,1,1,0,0,20250303,20260529
260936,1,1,1,1,1,0,0,20250303,20260529
260937,1,1,1,1,1,0,0,20250303,20260529
260938,1,1,1,1,1,0,0,20250303,20260529
260939,1,1,1,1,1,0,0,20250303,20260529
260941,1,1,1,1,1,0,0,20250303,20260529
260942,1,1,1,1,1,0,0,20250301,20260529
260943,1,1,1,1,1,0,0,20250301,20260529
260944,1,1,1,1,1,0,0,20250301,20260529
260945,1,1,1,1,1,0,0,20250301,20260529
260946,1,1,1,1,1,0,0,20250301,20260529
260959,0,0,1,0,0,0,0,20250514,20250604
261020,1,1,1,1,1,0,0,20250303,20260529
261022,0,0,0,0,0,1,0,20250301,20250531
261023,0,0,0,0,0,1,0,20250301,20250531
261024,0,0,0,0,0,1,0,20250301,20250531
261025,0,0,0,0,0,1,0,20250301,20250531
261026,1,1,1,1,1,1,1,20250317,20300316
261037,1,1,1,1,1,1,1,20250301,20300228
261043,1,1,1,1,1,0,0,20250210,20321231
261044,1,1,1,1,1,0,0,20250210,20321231
261064,0,0,0,0,0,1,0,20250301,20260529
261065,0,0,0,0,0,1,0,20250301,20260529
261066,0,0,0,0,0,1,0,20250301,20260529
261067,0,0,0,0,0,1,0,20250301,20260529
261172,0,0,0,0,0,1,0,20250301,20250531
261173,0,0,0,0,0,1,0,20250301,20250531
261174,0,0,0,0,0,1,0,20250301,20250531
261175,0,0,0,0,0,1,0,20250301,20250531
261176,0,0,0,0,0,1,0,20250301,20250531
261177,0,0,0,0,0,1,0,20250301,20250531
261178,0,0,0,0,0,1,0,20250301,20250531
261179,0,0,0,0,0,1,0,20250301,20250531
261210,1,1,1,1,1,0,0,20250401,20260529
261211,1,1,1,1,1,0,0,20250401,20260529
261212,1,1,1,1,1,0,0,20250401,20260529
261213,1,1,1,1,1,0,0,20250401,20260529
261214,1,1,1,1,1,0,0,20250401,20260529
261215,1,1,1,1,1,0,0,20250401,20260529
261216,1,1,1,1,1,0,0,20250401,20260529
261217,1,1,1,1,1,0,0,20250401,20260529
261218,1,1,1,1,1,0,0,20250401,20260529
261219,1,1,1,1,1,0,0,20250401,20260529
261220,1,1,1,1,1,0,0,20250401,20260529
261221,0,0,1,0,0,0,0,20250303,20250609
261222,0,0,0,0,1,0,0,20250303,20250609
261223,1,1,1,1,1,1,0,20250301,20300930
261234,1,1,1,1,1,0,0,20250301,20300930
261235,1,1,1,1,1,1,1,20250301,20250531
261236,1,1,1,1,1,0,0,20250301,20280930
261240,0,0,0,0,0,1,1,20250301,20250531
261245,0,0,0,0,0,0,1,20250301,20260529
261246,0,0,0,0,0,0,1,20250301,20260529
261247,0,0,0,0,0,0,1,20250301,20260529
261248,0,0,0,0,0,0,1,20250301,20260529
261253,1,1,1,1,1,0,0,20250401,20300331
261254,1,1,1,1,1,0,0,20250401,20300331
261282,1,1,1,1,1,1,1,20250217,20300630
261283,1,1,1,1,1,0,0,20250217,20300630
261284,1,1,1,1,1,0,0,20250217,20300630
261288,1,1,1,1,1,0,0,20250217,20300630
261309,1,1,1,1,1,0,0,20250317,20250624
261324,1,1,1,1,1,0,0,20250303,20260529
261327,1,1,1,1,1,0,0,20250401,20250609
261373,0,0,0,0,1,0,1,20250301,20260630
261374,1,1,1,1,1,1,1,20250301,20280731
261389,1,1,1,1,1,1,1,20250301,20280731
261390,1,1,1,1,1,1,1,20250301,20260119
261392,0,0,0,0,0,0,1,20250301,20250531
261393,0,0,0,0,0,0,1,20250301,20250531
261394,0,0,0,0,0,0,1,20250301,20250531
261395,0,0,0,0,0,0,1,20250301,20250531
261396,0,0,0,0,0,0,1,20250301,20250531
261397,0,0,0,0,0,0,1,20250301,20250531
261398,0,0,0,0,0,0,1,20250301,20250531
261399,0,0,0,0,0,0,1,20250301,20250531
261405,1,1,1,1,1,0,0,20250317,20250624
261406,0,0,0,0,0,1,1,20250317,20250624
261407,0,0,0,0,0,1,1,20250317,20250624
261408,1,1,1,1,1,0,0,20250317,20250624
261409,0,0,0,0,0,1,1,20250317,20250624
